time,mode,height,yaw,v_forward,v_right,pos_forward,pos_right
27.50173854827881,MISSION,3.069999933242798,-0.002107888227328658,0.26,0.14,4.547676086425781,3.1187744140625
28.00899600982666,MISSION,3.069999933242798,-0.0008265280048362911,0.26,0.12,4.6426239013671875,3.2549591064453125
28.515061855316162,MISSION,3.069999933242798,-0.0010129277361556888,0.3,0.2,4.7439117431640625,3.3960037231445312
29.021085500717163,MISSION,3.069999933242798,-0.0019194323103874922,0.35,0.32,4.88433837890625,3.5431365966796875
29.52698516845703,MISSION,3.069999933242798,-0.0011596470139920712,0.37,0.38,5.061805725097656,3.7071685791015625
30.03798222541809,MISSION,3.069999933242798,-0.0007411122205667198,0.41,0.44,5.272407531738281,3.8993911743164062
30.547979593276978,MISSION,3.069999933242798,-0.0026633148081600666,0.42,0.42,5.506065368652344,4.1015777587890625
31.054984092712402,MISSION,3.069999933242798,-0.00020586572645697743,0.47,0.21,5.6808929443359375,4.316703796386719
31.563984394073486,MISSION,3.069999933242798,0.001390355871990323,0.52,-0.01,5.745208740234375,4.568046569824219
32.07449269294739,MISSION,3.069999933242798,-0.0021748405415564775,0.51,-0.15,5.7480621337890625,4.6979827880859375
32.584001302719116,MISSION,3.069999933242798,-0.0022172685712575912,0.53,-0.19,5.707061767578125,4.958412170410156
33.090595722198486,MISSION,3.069999933242798,-0.0011214753612875938,0.52,-0.19,5.6387176513671875,5.2258453369140625
33.603556871414185,MISSION,3.069999933242798,-0.001462176674976945,0.49,-0.09,5.591270446777344,5.4893035888671875
34.11055326461792,MISSION,3.069999933242798,-0.001986999763175845,0.41,0.06,5.587074279785156,5.728675842285156
34.618552923202515,MISSION,3.119999885559082,-0.000991131062619388,0.41,0.17,5.610115051269531,5.838478088378906
35.12756133079529,MISSION,3.119999885559082,-0.0011498654494062066,0.22,0.59,5.879081726074219,6.128990173339844
35.6485538482666,MISSION,3.119999885559082,-0.0007155389757826924,0.06,0.65,6.1599578857421875,6.2260284423828125
36.15556049346924,MISSION,3.119999885559082,-0.002888017101213336,-0.07,0.62,6.301597595214844,6.2408447265625
36.664124488830566,MISSION,3.119999885559082,-0.00038094696355983615,-0.06,0.54,6.588134765625,6.2375640869140625
37.17764210700989,MISSION,3.119999885559082,0.0004954723408445716,-0.03,0.46,6.852325439453125,6.230842590332031
37.684778451919556,MISSION,3.119999885559082,-0.0011132824001833797,0.08,0.38,7.0666046142578125,6.2443695068359375
38.19030022621155,MISSION,3.069999933242798,-0.0013220743276178837,0.23,0.33,7.2781829833984375,6.30364990234375
38.704201459884644,MISSION,3.069999933242798,-0.0006375457742251456,0.31,0.29,7.471832275390625,6.415184020996094
39.2156937122345,MISSION,3.069999933242798,-0.001796988071873784,0.31,0.25,7.646888732910156,6.5394439697265625
39.723695278167725,MISSION,3.069999933242798,-0.001212084898725152,0.22,0.16,7.7757415771484375,6.646842956542969
40.23670840263367,MISSION,3.069999933242798,-0.0009519229060970247,0.17,0.14,7.830390930175781,6.6867828369140625
40.754700660705566,MISSION,3.069999933242798,-0.0008166941697709262,0.07,0.12,7.923561096191406,6.739044189453125
41.26470160484314,MISSION,3.069999933242798,-0.0008289854158647358,-0.01,0.1,7.995796203613281,6.75433349609375
41.82269883155823,LANDING,3.069999933242798,-0.0009661592775955796,-0.05,0.08,8.056373596191406,6.742729187011719
42.33198428153992,LANDING,3.069999933242798,-0.001221088576130569,-0.05,0.08,8.084419250488281,6.730537414550781
42.83898615837097,LANDING,3.0299999713897705,-0.0011118975235149264,-0.05,0.05,8.136184692382812,6.700736999511719
43.35222125053406,LANDING,2.7799999713897705,-0.0004791620885953307,-0.03,0.01,8.172309875488281,6.680046081542969
43.872228145599365,LANDING,2.490000009536743,-0.0013540320796892047,-0.02,-0.02,8.189750671386719,6.6551666259765625
44.381245851516724,LANDING,2.240000009536743,-0.0014119560364633799,0.0,-0.03,8.195564270019531,6.634071350097656
44.88823199272156,LANDING,2.0,-0.0011128855403512716,0.01,-0.04,8.191078186035156,6.624786376953125
45.39626216888428,LANDING,1.75,-0.0010321916779503226,0.02,-0.04,8.181999206542969,6.6240386962890625
45.91223096847534,LANDING,1.5099999904632568,-0.0011317299213260412,0.02,-0.04,8.160125732421875,6.619529724121094
46.42023587226868,LANDING,1.2699999809265137,-0.001079387846402824,0.02,-0.02,8.139724731445312,6.613487243652344
46.931230783462524,LANDING,1.0199999809265137,-0.0008773422450758517,0.02,0.0,8.134521484375,6.604484558105469
47.43923354148865,LANDING,0.7799999713897705,-0.0006151082925498486,0.03,0.0,8.135574340820312,6.596672058105469
47.94723153114319,LANDING,0.5299999713897705,-0.0005624003242701292,0.02,0.0,8.134368896484375,6.5871429443359375
48.45423197746277,LANDING,0.28999999165534973,-0.0009056829730980098,0.01,0.0,8.131889343261719,6.5902557373046875
48.96225714683533,LANDING,0.1899999976158142,3.726846261997707e-05,-0.15,0.01,8.131080627441406,6.555122375488281
49.46823525428772,LANDING,0.1899999976158142,-0.003396581159904599,-0.08,0.0,8.127189636230469,6.519828796386719
49.97523808479309,LANDING,0.1899999976158142,-0.0043915025889873505,-0.03,-0.01,8.116844177246094,6.5327301025390625
50.4842324256897,LANDING,0.1899999976158142,-0.004545717965811491,-0.02,-0.01,8.112396240234375,6.5405120849609375
50.994232416152954,LANDING,0.1899999976158142,-0.005229160655289888,0.0,0.0,8.111282348632812,6.553642272949219
51.503230810165405,LANDING,0.1899999976158142,-0.005021138582378626,0.0,0.0,8.110893249511719,6.560005187988281
52.01123666763306,LANDING,0.1899999976158142,-0.0046476018615067005,0.01,0.0,8.109710693359375,6.570831298828125
